Date,Latitude,Longitude,CO2_Concentration,CO_Concentration,CH4_Concentration
2023-12-06,-8.164931054832891,-28.791438878872384,442.94389842297346,3.9997043632700224,3.7051201707212202
2023-12-06,62.47399794961444,172.2894208922384,412.17875797592427,1.2774046683938316,2.4185457175930503
2023-12-06,-34.65122902926544,-173.12975554366187,421.68287179221306,2.658045068410137,3.1317955055527715
2023-12-06,-68.71850793655504,31.02555382187049,409.6215805174112,0.9430392583957665,2.2072843508333575
2023-12-06,27.899059469225108,74.45869532455924,427.10565619324035,2.9835118052761938,3.2886269479643393
2023-12-06,33.2735431781835,24.191460251246724,429.9069055283307,2.7186117497386095,3.1672189976436878
2023-12-06,88.84145404955251,-56.91857278858886,397.151527355976,-0.041729864202236996,1.6524272969381393
2023-12-06,16.11236919476812,33.991750287207196,435.46628481136844,3.594794910028759,3.5650157453816442
2023-12-07,47.08593518602751,111.13675814533713,420.70364569613906,2.0368738581889736,2.666962406723136
2023-12-07,-84.89699203577099,132.6320564988972,400.86356492340747,0.15183523706623528,1.8488633965185453
2023-12-07,-8.164931054832891,-28.791438878872384,435.8643442166094,3.99252744688169,3.6913375896275946
2023-12-07,62.47399794961444,172.2894208922384,411.41123566380594,1.2885750656244082,2.3940845027827704
2023-12-07,-34.65122902926544,-173.12975554366187,425.5261915496599,2.6770460056886467,3.089695576726454
2023-12-07,-68.71850793655504,31.02555382187049,414.12782768131166,0.9823458810346137,2.2130251209160186
2023-12-07,27.899059469225108,74.45869532455924,430.178158600627,3.0100130293995826,3.302662486978511
2023-12-07,33.2735431781835,24.191460251246724,424.7377071295653,2.74994839613913,3.1240966867102937
2023-12-07,88.84145404955251,-56.91857278858886,401.4528460682403,-0.048342199772088264,1.6931513641557085
2023-12-07,16.11236919476812,33.991750287207196,434.9864842498402,3.582591326278318,3.536872166932303
2023-12-08,47.08593518602751,111.13675814533713,420.2665022127504,2.0616478664682845,2.7479901411622807
2023-12-08,-84.89699203577099,132.6320564988972,401.5492187659113,0.16481584937886995,1.783221929971156
2023-12-08,-8.164931054832891,-28.791438878872384,441.216731027454,3.9946890373249664,3.7819066067976
2023-12-08,62.47399794961444,172.2894208922384,412.3845484718962,1.2886530392180666,2.352387908225334
2023-12-08,-34.65122902926544,-173.12975554366187,429.78391411202455,2.6795272534908054,3.0845056334712404
2023-12-08,-68.71850793655504,31.02555382187049,407.4433472200849,0.9658294180819185,2.2581613459651706
2023-12-08,27.899059469225108,74.45869532455924,430.31346457262174,2.9969231126780413,3.1768744163933094
2023-12-08,33.2735431781835,24.191460251246724,424.8293638354557,2.7412378143177976,3.0952879623008624
2023-12-08,88.84145404955251,-56.91857278858886,400.811807643405,-0.03515037701648427,1.724996230908378
2023-12-08,16.11236919476812,33.991750287207196,439.9155857162442,3.6069688528349255,3.5455391132693492
2023-12-09,47.08593518602751,111.13675814533713,416.48480359365436,2.0503979626441304,2.7768457735873673
2023-12-09,-84.89699203577099,132.6320564988972,399.28963494583337,0.1607262727091658,1.8243266221891872
2023-12-09,-8.164931054832891,-28.791438878872384,437.1456696958325,4.00557782380875,3.7761504027652215
2023-12-09,62.47399794961444,172.2894208922384,413.3197418129869,1.3050971347291542,2.3758478381188017
2023-12-09,-34.65122902926544,-173.12975554366187,426.5784164492841,2.702241743519444,3.1421015367717837
2023-12-09,-68.71850793655504,31.02555382187049,411.2691717305744,0.9774511807818921,2.194918445546209
2023-12-09,27.899059469225108,74.45869532455924,426.50392276965323,3.008387485597754,3.2307303131971694
2023-12-09,33.2735431781835,24.191460251246724,429.42303305061586,2.753179982350011,3.1564510936768184
2023-12-09,88.84145404955251,-56.91857278858886,398.8056386440191,-0.024734793593525598,1.6782331146933993
2023-12-09,16.11236919476812,33.991750287207196,433.1667482608539,3.5979659996299964,3.5324144346047177
2023-12-10,47.08593518602751,111.13675814533713,422.2731312676101,2.077107505272566,2.6790111927403704
2023-12-10,-84.89699203577099,132.6320564988972,403.8658928540172,0.18749217235813764,1.902517005631839
2023-12-10,-8.164931054832891,-28.791438878872384,436.5650634582479,4.0249192182098525,3.7182807349214535
2023-12-10,62.47399794961444,172.2894208922384,414.6170039563392,1.296931805561254,2.408955846540231
2023-12-10,-34.65122902926544,-173.12975554366187,428.25195718660126,2.693176952571675,3.1886531605178514
2023-12-10,-68.71850793655504,31.02555382187049,409.456291211673,1.0199158490407645,2.236721336889386
2023-12-10,27.899059469225108,74.45869532455924,426.9391339856978,3.044496239518384,3.2058044831181074
2023-12-10,33.2735431781835,24.191460251246724,428.53589651140464,2.7641561897605667,3.097034125464163
2023-12-10,88.84145404955251,-56.91857278858886,396.5394389435371,-0.02616771498081797,1.8106999406843443
2023-12-10,16.11236919476812,33.991750287207196,435.89712730418734,3.608668835751509,3.559424502145772
2023-12-11,47.08593518602751,111.13675814533713,422.066787723852,2.0727782013223726,2.797511224994258
2023-12-11,-84.89699203577099,132.6320564988972,402.02708300940174,0.17845940041944955,1.9794087866761294
2023-12-11,-8.164931054832891,-28.791438878872384,437.98200472973514,4.010545182727673,3.7410159616851253
2023-12-11,62.47399794961444,172.2894208922384,411.49684268716584,1.3159954474398092,2.320921010194597
2023-12-11,-34.65122902926544,-173.12975554366187,426.68226205496154,2.709372552645794,3.0873175100106236
2023-12-11,-68.71850793655504,31.02555382187049,409.51370862127965,1.0067904421409564,2.140081770292257
2023-12-11,27.899059469225108,74.45869532455924,427.8363790513172,3.034589341760797,3.2906490352338467
2023-12-11,33.2735431781835,24.191460251246724,423.0195138797548,2.767683155448429,3.157893889350134
2023-12-11,88.84145404955251,-56.91857278858886,400.1303501277016,-0.013490305875705202,1.7561420243540515
2023-12-11,16.11236919476812,33.991750287207196,431.27915080023723,3.6362878145821784,3.5003773413957395
2023-12-12,47.08593518602751,111.13675814533713,422.32378654423377,2.0651405842232675,2.9077686398515605
2023-12-12,-84.89699203577099,132.6320564988972,398.40089600879116,0.19729181538439505,1.9541666227378323
2023-12-12,-8.164931054832891,-28.791438878872384,438.68200635449386,4.0462996942528795,3.817634568564257
2023-12-12,62.47399794961444,172.2894208922384,414.2444169782923,1.3024994026314662,2.443996448237248
2023-12-12,-34.65122902926544,-173.12975554366187,427.6098088774317,2.7106634425771654,3.08958627178696
2023-12-12,-68.71850793655504,31.02555382187049,408.68924631230084,1.002599354655171,2.2745542643253205
2023-12-12,27.899059469225108,74.45869532455924,428.2968179329317,3.0213298559999036,3.292827164763421
2023-12-12,33.2735431781835,24.191460251246724,429.7295902929065,2.7732795185855075,3.1102566740178705
2023-12-12,88.84145404955251,-56.91857278858886,400.7971185553744,-0.0004338844859018971,1.8080461715634863
2023-12-12,16.11236919476812,33.991750287207196,432.8598158577308,3.640732392248494,3.585941327445351
2023-12-13,47.08593518602751,111.13675814533713,423.53469153702537,2.112902428426993,2.8423907759747338
2023-12-13,-84.89699203577099,132.6320564988972,401.75175780648016,0.1938915170799457,1.8639349504063614
2023-12-13,-8.164931054832891,-28.791438878872384,438.0048146824438,4.0427434417278,3.739272639381959
2023-12-13,62.47399794961444,172.2894208922384,412.6432936378575,1.3264927725335474,2.4392235120343466
2023-12-13,-34.65122902926544,-173.12975554366187,425.0608715304506,2.7219768849135377,3.211612199881111
2023-12-13,-68.71850793655504,31.02555382187049,403.48649272006423,1.0173689860102773,2.2961947820777846
2023-12-13,27.899059469225108,74.45869532455924,426.2947762932323,3.038915744711137,3.3760667361706926
2023-12-13,33.2735431781835,24.191460251246724,424.8588341917277,2.7818615802776248,3.1305931780135774
2023-12-13,88.84145404955251,-56.91857278858886,400.8045399264265,-0.001344763713512889,1.8384251780346474
2023-12-13,16.11236919476812,33.991750287207196,434.4487063272183,3.632660556285714,3.522433443491093
2023-12-14,47.08593518602751,111.13675814533713,420.16506233409,2.122697440964722,2.8056607507943006
2023-12-14,-84.89699203577099,132.6320564988972,398.71639269875214,0.2141370051135974,1.9211430295854142
2023-12-14,-8.164931054832891,-28.791438878872384,441.9457891130742,4.049008698758876,3.8198521011985758
2023-12-14,62.47399794961444,172.2894208922384,412.9638554882313,1.3484414726462055,2.4313243447232185
2023-12-14,-34.65122902926544,-173.12975554366187,430.56274302828007,2.7379006101422725,3.0872865403371312
2023-12-14,-68.71850793655504,31.02555382187049,406.53116962168093,1.0203835762206392,2.228616430579272
2023-12-14,27.899059469225108,74.45869532455924,427.343078275342,3.06369302535121,3.245952114055548
2023-12-14,33.2735431781835,24.191460251246724,427.4645017809289,2.7842035443167457,3.1785119768224623
2023-12-14,88.84145404955251,-56.91857278858886,400.875422734061,0.01825170823080401,1.6876626138837982
2023-12-14,16.11236919476812,33.991750287207196,433.5591695868309,3.657655218795839,3.447650807842475
2023-12-15,47.08593518602751,111.13675814533713,418.54030259765335,2.0953195584615667,2.817687210510963
2023-12-15,-84.89699203577099,132.6320564988972,401.3934487823928,0.219960760368196,1.8427012162488428
2023-12-15,-8.164931054832891,-28.791438878872384,442.3475606025047,4.05598748542053,3.841236902894491
2023-12-15,62.47399794961444,172.2894208922384,410.68432857094973,1.333736511450305,2.3487395419608657
2023-12-15,-34.65122902926544,-173.12975554366187,428.6475850999396,2.7400920773174815,3.1883444723928434
2023-12-15,-68.71850793655504,31.02555382187049,406.2492969311144,1.0303126864574954,2.2470276225025767
2023-12-15,27.899059469225108,74.45869532455924,428.29778474134173,3.0786321591137438,3.306774256092874
2023-12-15,33.2735431781835,24.191460251246724,427.2754617746406,2.8103743055442236,3.1361861001244224
2023-12-15,88.84145404955251,-56.91857278858886,400.72701496138967,0.017320682041105755,1.719857274527168
2023-12-15,16.11236919476812,33.991750287207196,435.12259103184715,3.6516594460590994,3.642710258638514
2023-12-16,47.08593518602751,111.13675814533713,420.18832050720334,2.0954613075908983,2.8291239105704102
2023-12-16,-84.89699203577099,132.6320564988972,399.8636877876723,0.23490675751412365,1.8310870595570852
2023-12-16,-8.164931054832891,-28.791438878872384,439.4740434492663,4.06073231866863,3.7767385901752637
2023-12-16,62.47399794961444,172.2894208922384,411.4490563591894,1.3443215428041477,2.4883627495647227
2023-12-16,-34.65122902926544,-173.12975554366187,424.9165498742105,2.753391261897493,3.177429350174609
2023-12-16,-68.71850793655504,31.02555382187049,410.332349462833,1.0251712361830398,2.280317598945636
2023-12-16,27.899059469225108,74.45869532455924,431.21262962209687,3.096200150477358,3.2586800948194066
2023-12-16,33.2735431781835,24.191460251246724,426.96461596780915,2.811001987725806,3.1413220517168905
2023-12-16,88.84145404955251,-56.91857278858886,397.7979833172053,0.03080757882697699,1.8300648692115873
2023-12-16,16.11236919476812,33.991750287207196,435.6140052571091,3.6407889894594754,3.5968707513759246
2023-12-17,47.08593518602751,111.13675814533713,421.40924999129277,2.1206966659523037,2.8017450346197244
2023-12-17,-84.89699203577099,132.6320564988972,404.90268830880694,0.24006778995012393,1.8316294243174591
2023-12-17,-8.164931054832891,-28.791438878872384,438.5884057299212,4.070230736014074,3.667533943711818
2023-12-17,62.47399794961444,172.2894208922384,413.1742354986017,1.3625742080977383,2.358626313636127
2023-12-17,-34.65122902926544,-173.12975554366187,426.7710202955462,2.7492825868161783,3.201412779258561
2023-12-17,-68.71850793655504,31.02555382187049,407.3840381908589,1.05266425866365,2.1463552833355473
2023-12-17,27.899059469225108,74.45869532455924,429.8278692302268,3.075812935300793,3.3020471876415445
2023-12-17,33.2735431781835,24.191460251246724,426.9672390131764,2.8208457829131346,3.2082774130211513
2023-12-17,88.84145404955251,-56.91857278858886,397.09591042339093,0.043193747870578184,1.7223098406810486
2023-12-17,16.11236919476812,33.991750287207196,434.6124066834687,3.6781316359199057,3.731813678114594
2023-12-18,47.08593518602751,111.13675814533713,418.8692182003468,2.1371843489725757,2.773330839507611
2023-12-18,-84.89699203577099,132.6320564988972,398.16784889328886,0.23571176655853668,1.9672492749674948
2023-12-18,-8.164931054832891,-28.791438878872384,438.96659205777934,4.0779617080129995,3.7086669586978234
2023-12-18,62.47399794961444,172.2894208922384,413.82848733060627,1.3690263334073083,2.505986393945636
2023-12-18,-34.65122902926544,-173.12975554366187,426.2055394725132,2.757986453998529,3.069946283705955
2023-12-18,-68.71850793655504,31.02555382187049,407.21498925384486,1.0397684040941824,2.2150828216972833
2023-12-18,27.899059469225108,74.45869532455924,429.569014300896,3.092700556805096,3.2714826875752103
2023-12-18,33.2735431781835,24.191460251246724,423.6183732253755,2.8021030988317044,3.1870214855418038
2023-12-18,88.84145404955251,-56.91857278858886,398.03108694732555,0.02887908227772715,1.758009315309622
2023-12-18,16.11236919476812,33.991750287207196,435.04999565965613,3.6720471640792423,3.6191675479290604
2023-12-19,47.08593518602751,111.13675814533713,423.1401934010495,2.1502393515263565,2.821466248176455
2023-12-19,-84.89699203577099,132.6320564988972,402.9247155451923,0.22882576325319445,1.9143190768244962
2023-12-19,-8.164931054832891,-28.791438878872384,441.4100968822585,4.0830313440998625,3.7966035805313623
2023-12-19,62.47399794961444,172.2894208922384,409.5803675147726,1.3862699469997726,2.4357642592172173
2023-12-19,-34.65122902926544,-173.12975554366187,427.11863894994644,2.7679562006216436,3.171946395297636
2023-12-19,-68.71850793655504,31.02555382187049,406.64141644780534,1.0744257212904198,2.3971691057554305
2023-12-19,27.899059469225108,74.45869532455924,431.9503856214033,3.101765527324768,3.344980323574899
2023-12-19,33.2735431781835,24.191460251246724,425.98677743847173,2.8276656431387615,3.1911410822757125
2023-12-19,88.84145404955251,-56.91857278858886,400.9922835888138,0.0511109555951222,1.750146215358654
2023-12-19,16.11236919476812,33.991750287207196,434.4078784204397,3.69197485408499,3.5760069002708925
2023-12-20,47.08593518602751,111.13675814533713,419.67527572388065,2.159333116163729,2.8409825206357553
2023-12-20,-84.89699203577099,132.6320564988972,402.2477777317181,0.2617670841433091,1.9009995780628945
2023-12-20,-8.164931054832891,-28.791438878872384,438.5890145382304,4.096118553513157,3.741428414107257
2023-12-20,62.47399794961444,172.2894208922384,412.52603365179834,1.3874201801995374,2.4243817823940774
2023-12-20,-34.65122902926544,-173.12975554366187,425.7687830594633,2.7869730070310013,3.125897964171325
2023-12-20,-68.71850793655504,31.02555382187049,408.5322815613104,1.0667090603749207,2.3509979229011098
2023-12-20,27.899059469225108,74.45869532455924,430.20254472904753,3.0974339934938975,3.256515143001578
2023-12-20,33.2735431781835,24.191460251246724,430.8728296680278,2.8575439874013293,3.1319338193810387
2023-12-20,88.84145404955251,-56.91857278858886,394.93850630700416,0.05882970301420247,1.8601447055127807
2023-12-20,16.11236919476812,33.991750287207196,438.44740544687653,3.6881989877760883,3.5901776896334017
2023-12-21,47.08593518602751,111.13675814533713,422.65451989263516,2.180314557109987,2.774500329283408
2023-12-21,-84.89699203577099,132.6320564988972,401.74196173197663,0.2515431691364075,1.8671344020623135
2023-12-21,-8.164931054832891,-28.791438878872384,436.85192282369337,4.101111019867845,3.8229331475887625
2023-12-21,62.47399794961444,172.2894208922384,413.7838732317565,1.3959356037228812,2.4816774593534827
2023-12-21,-34.65122902926544,-173.12975554366187,427.3576175542958,2.771039025747481,3.1717043303623487
2023-12-21,-68.71850793655504,31.02555382187049,406.2226867973011,1.0798917672015247,2.3432992706295783
2023-12-21,27.899059469225108,74.45869532455924,431.4596365192056,3.1122111354690705,3.278967123505632
2023-12-21,33.2735431781835,24.191460251246724,428.2177493692277,2.834858585204876,3.1740089093143635
2023-12-21,88.84145404955251,-56.91857278858886,396.01211240761313,0.07656188317468736,1.8652261224632003
2023-12-21,16.11236919476812,33.991750287207196,436.48634828622403,3.7210172370858787,3.5539721269787474
2023-12-22,47.08593518602751,111.13675814533713,420.10236222913693,2.1793842883497683,2.8521997675860664
2023-12-22,-84.89699203577099,132.6320564988972,401.4346272339342,0.26893059052016255,1.782533078018109
2023-12-22,-8.164931054832891,-28.791438878872384,440.4900141484807,4.115721675207333,3.760400446880237
2023-12-22,62.47399794961444,172.2894208922384,411.24964825140745,1.4008605616572263,2.512371139097459
2023-12-22,-34.65122902926544,-173.12975554366187,422.13401356906115,2.7761896222016147,3.125809133969193
2023-12-22,-68.71850793655504,31.02555382187049,413.2677550393519,1.0927868547385866,2.3506355373895587
2023-12-22,27.899059469225108,74.45869532455924,430.00753070702507,3.116143790913263,3.4326461955000735
2023-12-22,33.2735431781835,24.191460251246724,429.60431969325685,2.8656391332714364,3.1846482182554534
2023-12-22,88.84145404955251,-56.91857278858886,400.8125381247204,0.08298192439851494,1.7288781898275059
2023-12-22,16.11236919476812,33.991750287207196,436.1943622563855,3.7309003521301096,3.6354789475397546
2023-12-23,47.08593518602751,111.13675814533713,418.24501191958495,2.1703230876352584,2.897504853204182
2023-12-23,-84.89699203577099,132.6320564988972,401.3362535936535,0.2819341107212513,1.9307324704053808
2023-12-23,-8.164931054832891,-28.791438878872384,440.405618371529,4.126746066664302,3.850121260643994
2023-12-23,62.47399794961444,172.2894208922384,410.39041128464936,1.4142696100078078,2.3965511847644727
2023-12-23,-34.65122902926544,-173.12975554366187,425.15027066702055,2.7985923988923265,3.1716789470935156
2023-12-23,-68.71850793655504,31.02555382187049,405.06254968157333,1.092122362783033,2.269507789059444
2023-12-23,27.899059469225108,74.45869532455924,429.39030791752174,3.129612156109499,3.3325328672522634
2023-12-23,33.2735431781835,24.191460251246724,429.12635890377044,2.8500683422930755,3.201667577702109
2023-12-23,88.84145404955251,-56.91857278858886,396.5676873177638,0.09751128352060161,1.7369867340624943
2023-12-23,16.11236919476812,33.991750287207196,436.69103935072434,3.7301586992388196,3.584857432492754
2023-12-24,47.08593518602751,111.13675814533713,420.50518799605635,2.187585510308539,2.897452309713863
2023-12-24,-84.89699203577099,132.6320564988972,399.73010164777736,0.29043341625678737,1.880319987342023
2023-12-24,-8.164931054832891,-28.791438878872384,439.3565618891943,4.122788993386716,3.825341588508318
2023-12-24,62.47399794961444,172.2894208922384,416.60159910284443,1.4302360116530533,2.4484682494739105
2023-12-24,-34.65122902926544,-173.12975554366187,431.87986154804133,2.793571101806571,3.12311175821761
2023-12-24,-68.71850793655504,31.02555382187049,404.4533561747198,1.1079299087238017,2.1951514818386424
2023-12-24,27.899059469225108,74.45869532455924,429.22949218327966,3.146191753723024,3.3884364289520654
2023-12-24,33.2735431781835,24.191460251246724,429.96792709483964,2.872191957126426,3.294207734644403
2023-12-24,88.84145404955251,-56.91857278858886,399.5828287503284,0.09938566712549643,1.763016812539437
2023-12-24,16.11236919476812,33.991750287207196,438.55251770096004,3.738295806238116,3.580193836858869
2023-12-25,47.08593518602751,111.13675814533713,422.2516566730372,2.189397032687879,2.870127811985314
2023-12-25,-84.89699203577099,132.6320564988972,397.76163496361403,0.31004184745298285,1.9529790594613654
2023-12-25,-8.164931054832891,-28.791438878872384,443.3006353769086,4.137266561864222,3.789180270152396
2023-12-25,62.47399794961444,172.2894208922384,415.0056599230554,1.4287078684540244,2.409954283411199
2023-12-25,-34.65122902926544,-173.12975554366187,426.66208339784794,2.7993125562139225,3.1723349895805635
2023-12-25,-68.71850793655504,31.02555382187049,410.000584081663,1.1248447559971464,2.275087516872728
2023-12-25,27.899059469225108,74.45869532455924,430.94634582180055,3.1399898799966808,3.375277653480087
2023-12-25,33.2735431781835,24.191460251246724,426.23763526667636,2.896928746646005,3.2503538579278937
2023-12-25,88.84145404955251,-56.91857278858886,403.4184502277924,0.10379626963362779,1.8218791615827743
2023-12-25,16.11236919476812,33.991750287207196,435.4504850606436,3.735910924898849,3.6325940282258373
2023-12-26,47.08593518602751,111.13675814533713,420.5022312312411,2.208279686532145,2.826719259686544
2023-12-26,-84.89699203577099,132.6320564988972,403.11435345215017,0.31908756695251717,1.9824112734346486
2023-12-26,-8.164931054832891,-28.791438878872384,442.070873081198,4.167027325544465,3.8186542499526444
2023-12-26,62.47399794961444,172.2894208922384,414.13512047810116,1.4118494792422678,2.492840621368593
2023-12-26,-34.65122902926544,-173.12975554366187,425.1958213929371,2.853523650409151,3.152886598337297
2023-12-26,-68.71850793655504,31.02555382187049,411.52780441804504,1.1135136791767677,2.2550159086187316
2023-12-26,27.899059469225108,74.45869532455924,428.92389733052556,3.1608177238152257,3.2945990176290327
2023-12-26,33.2735431781835,24.191460251246724,431.7381420402672,2.8884156149387614,3.162348144336616
2023-12-26,88.84145404955251,-56.91857278858886,400.02579703268964,0.09649861548860524,1.8676130125454233
2023-12-26,16.11236919476812,33.991750287207196,437.22778312791723,3.7677230033007256,3.542700267162619
2023-12-27,47.08593518602751,111.13675814533713,419.4418950593514,2.2123309177286745,2.846152704866765
2023-12-27,-84.89699203577099,132.6320564988972,404.6582576095877,0.30177203127599833,1.891485827037281
2023-12-27,-8.164931054832891,-28.791438878872384,438.9414222853816,4.158762986179051,3.766637545848683
2023-12-27,62.47399794961444,172.2894208922384,413.0523450239019,1.4444217164213504,2.478617505075119
2023-12-27,-34.65122902926544,-173.12975554366187,426.212260329917,2.824403174927299,3.195470425745139
2023-12-27,-68.71850793655504,31.02555382187049,408.1090135946502,1.1129597397611184,2.354591697014027
2023-12-27,27.899059469225108,74.45869532455924,427.9860913131432,3.1830069444582425,3.343654230067053
2023-12-27,33.2735431781835,24.191460251246724,430.2378140126766,2.8925754776286814,3.162316714885479
2023-12-27,88.84145404955251,-56.91857278858886,396.73129205627276,0.1052003081251876,1.8324270041050978
2023-12-27,16.11236919476812,33.991750287207196,437.32787562157097,3.7304901890275035,3.726817466273629
2023-12-28,47.08593518602751,111.13675814533713,422.4433238290713,2.204329601605797,2.7848876618805574
2023-12-28,-84.89699203577099,132.6320564988972,402.6718846489009,0.32830238137123835,1.9573035557158025
2023-12-28,-8.164931054832891,-28.791438878872384,441.01102802222545,4.163337603121887,3.823973593829553
2023-12-28,62.47399794961444,172.2894208922384,412.18259076158995,1.4511177732759126,2.5203161578803677
2023-12-28,-34.65122902926544,-173.12975554366187,426.2207371569305,2.8337190766983085,3.1150926249586623
2023-12-28,-68.71850793655504,31.02555382187049,405.0237983043646,1.152568134887331,2.257915227496711
2023-12-28,27.899059469225108,74.45869532455924,428.5510964400975,3.1855412735903257,3.3243437142963113
2023-12-28,33.2735431781835,24.191460251246724,427.9118275928758,2.925663064767131,3.0612509295294417
2023-12-28,88.84145404955251,-56.91857278858886,397.5734820860196,0.12072234698631772,1.812485273925886
2023-12-28,16.11236919476812,33.991750287207196,433.87725730589375,3.7744851898299294,3.6402877273593117
2023-12-29,47.08593518602751,111.13675814533713,420.5042820886257,2.2285985950798586,2.837849795317725
2023-12-29,-84.89699203577099,132.6320564988972,403.9363854733378,0.32459835197559894,1.9489421175995216
2023-12-29,-8.164931054832891,-28.791438878872384,438.00014591807866,4.178847580153889,3.913629075794545
2023-12-29,62.47399794961444,172.2894208922384,417.6922718314474,1.45824616136517,2.442560565418861
2023-12-29,-34.65122902926544,-173.12975554366187,427.8962097226143,2.843553547747111,3.108760202077235
2023-12-29,-68.71850793655504,31.02555382187049,411.0820929782924,1.1386711413362596,2.2820906557344722
2023-12-29,27.899059469225108,74.45869532455924,431.708827719101,3.177952830714874,3.3661223259972126
2023-12-29,33.2735431781835,24.191460251246724,429.8171702812556,2.9079386861564283,3.2075865017255576
2023-12-29,88.84145404955251,-56.91857278858886,402.95884663034724,0.14600188063697173,1.880591874018835
2023-12-29,16.11236919476812,33.991750287207196,435.83071859107406,3.7737131512891895,3.640208971989749
2023-12-30,47.08593518602751,111.13675814533713,418.28013326520534,2.228090240669617,2.8783555744775287
2023-12-30,-84.89699203577099,132.6320564988972,404.38727780438677,0.3576489564231896,1.868905324157563
2023-12-30,-8.164931054832891,-28.791438878872384,440.48357710468036,4.165717043398217,3.727272230391074
2023-12-30,62.47399794961444,172.2894208922384,410.5340523588269,1.4685754894583318,2.4601174347689363
2023-12-30,-34.65122902926544,-173.12975554366187,426.03159355497036,2.855149433805757,3.164302780626774
2023-12-30,-68.71850793655504,31.02555382187049,410.24259283305435,1.162713785532372,2.2671753843568747
2023-12-30,27.899059469225108,74.45869532455924,426.8479531815125,3.191822487279353,3.2558897730474343
2023-12-30,33.2735431781835,24.191460251246724,429.2275638008418,2.933353042399188,3.2667810927763847
2023-12-30,88.84145404955251,-56.91857278858886,400.3159617824532,0.17703376301842916,1.8971164743844238
2023-12-30,16.11236919476812,33.991750287207196,435.47947584014366,3.786989686647929,3.681756190325157
2023-12-31,47.08593518602751,111.13675814533713,422.69346170887593,2.2498183507712652,2.9573651497310576
2023-12-31,-84.89699203577099,132.6320564988972,400.8554312432393,0.3612304231022206,1.9927471861311337
2023-12-31,-8.164931054832891,-28.791438878872384,441.30568304855325,4.188825137199674,3.8882539661711975
2023-12-31,62.47399794961444,172.2894208922384,415.36365624415765,1.493356765142126,2.512058290414694
2023-12-31,-34.65122902926544,-173.12975554366187,430.17568080490645,2.8521017387988072,3.21541556201447
2023-12-31,-68.71850793655504,31.02555382187049,410.5482094641037,1.1570037882643445,2.3068671880953655
2023-12-31,27.899059469225108,74.45869532455924,433.38015797464254,3.194074226765727,3.333695842653971
2023-12-31,33.2735431781835,24.191460251246724,429.6502901310989,2.93610337574614,3.341536908149722
2023-12-31,88.84145404955251,-56.91857278858886,400.24040752123597,0.14914014765939612,1.823587650555198
2023-12-31,16.11236919476812,33.991750287207196,439.6694243153741,3.7850451972186305,3.613306460824183
2024-01-01,47.08593518602751,111.13675814533713,424.33499146366717,2.2523827534236864,2.9109112815482585
2024-01-01,-84.89699203577099,132.6320564988972,407.039775284929,0.35328465856061425,1.992018633234493
2024-01-01,-8.164931054832891,-28.791438878872384,440.3450119344486,4.190978780813076,3.7757157336333274
2024-01-01,62.47399794961444,172.2894208922384,417.8881009792404,1.4827514716027148,2.451656274728043
2024-01-01,-34.65122902926544,-173.12975554366187,426.53963481848854,2.871040233611961,3.095503237058125
2024-01-01,-68.71850793655504,31.02555382187049,413.66824502872197,1.1610792359533848,2.361654670695436
2024-01-01,27.899059469225108,74.45869532455924,429.0456188297179,3.2188780931827137,3.418314426842613
2024-01-01,33.2735431781835,24.191460251246724,428.4952184495158,2.9294945758811584,3.1673725033567197
2024-01-01,88.84145404955251,-56.91857278858886,401.4117724527065,0.16574607533538616,1.8053118496200544
2024-01-01,16.11236919476812,33.991750287207196,438.60924377135495,3.8079246207980093,3.6460669095570046
2024-01-02,47.08593518602751,111.13675814533713,419.79963282535465,2.259307531041484,2.805818696603017
2024-01-02,-84.89699203577099,132.6320564988972,405.8487209082591,0.3809878701063329,2.0502922464284232
2024-01-02,-8.164931054832891,-28.791438878872384,441.95009767965325,4.227389441114681,3.8253352077748075
2024-01-02,62.47399794961444,172.2894208922384,417.92491247483076,1.462754187399252,2.5190691935503553
2024-01-02,-34.65122902926544,-173.12975554366187,429.731587627495,2.893311363947582,3.1394622006754602
2024-01-02,-68.71850793655504,31.02555382187049,411.43146155271916,1.1794189517280125,2.308862102428397
2024-01-02,27.899059469225108,74.45869532455924,432.4018535071705,3.2202879504197015,3.376621146349968
2024-01-02,33.2735431781835,24.191460251246724,429.4213386084437,2.9387561174737784,3.2045593433702013
2024-01-02,88.84145404955251,-56.91857278858886,398.84476190501033,0.18722738126253702,1.8865492505043298
2024-01-02,16.11236919476812,33.991750287207196,434.59656285480276,3.8019232720308755,3.636569571030508
2024-01-03,47.08593518602751,111.13675814533713,417.85187095343827,2.2763568965366483,2.916195288867888
2024-01-03,-84.89699203577099,132.6320564988972,402.7612169906041,0.37152117008399016,1.8464532330162284
2024-01-03,-8.164931054832891,-28.791438878872384,441.37518729193647,4.2232018636005275,3.9193650737131196
2024-01-03,62.47399794961444,172.2894208922384,410.7972772018556,1.5167695776414754,2.5567759408464252
2024-01-03,-34.65122902926544,-173.12975554366187,428.574739383918,2.891431814976857,3.228013269133477
2024-01-03,-68.71850793655504,31.02555382187049,412.1549605944253,1.1832352692991506,2.3222528562331575
2024-01-03,27.899059469225108,74.45869532455924,433.8688113780847,3.239785166801604,3.3623120803240023
